,MSE,R2,cvMSE,n_components
MAXF760106,0.10013097297783921,0.30081401006502295,0.13885731936378146,6
OOBM850101,0.10002993090993045,0.3015195579706794,0.13886295306537155,4
NAKH900112,0.10646544746281729,0.25658218367023233,0.138863182417748,5
MAXF760103,0.08268159946642434,0.42265800228333417,0.13888946455837836,7
RACS770101,0.10601911621554876,0.25969878731123985,0.13904102675377905,3
MEIH800101,0.10795679892094416,0.24616850232288157,0.13928540797760772,3
NADH010107,0.09485309204265832,0.3376679454326549,0.13941257038226157,5
NADH010105,0.10393114833251871,0.2742784707781317,0.1399925762533979,4
NAKH920101,0.09891094908908543,0.3093330884783668,0.14020080303683274,5
NAKH900113,0.09508356885102039,0.33605859169704955,0.14025826236087713,8
WERD780102,0.10573507339532418,0.26168217721085263,0.14033256727867005,2
QIAN880107,0.07899888657942916,0.44837333470210416,0.1404478032033441,10
QIAN880111,0.0841288650778725,0.4125521598137599,0.1406762370239581,10
BHAR880101,0.1055529897463617,0.2629536153339894,0.1407654042757621,4
ZIMJ680102,0.09672454338161034,0.3246001351625011,0.14077814564707733,9
YANJ020101,0.10670184884603309,0.25493146032030223,0.1408095711095494,6
KOEP990102,0.10510965904729735,0.26604926700375264,0.14084368809447595,5
TANS770110,0.06402441107572078,0.5529358208884174,0.14093840505000194,10
BUNA790103,0.10612277570258755,0.2589749627152539,0.14104035700747314,5
QIAN880123,0.1032066161749997,0.2793376719296752,0.14145862325570094,3
ROBB760113,0.10283626019891784,0.28192376194821966,0.14156889778794235,2
GEOR030107,0.11746749165300635,0.17975805094031083,0.14157169005805526,2
KOEP990101,0.10179118831790478,0.2892212004524979,0.14158818566957337,5
MUNV940101,0.0927317060563726,0.35248097797138433,0.14159141638751532,8
SWER830101,0.10640384055729528,0.2570123670984287,0.14162470878731742,3
GEOR030101,0.09907846963863293,0.3081633403196653,0.14166702262249636,6
RICJ880112,0.11215882492231269,0.21682695472651892,0.1419842467197438,2
ISOY800104,0.11009043522410879,0.2312699293197057,0.14208340764810537,2
CORJ870102,0.1066216097469086,0.25549174703563526,0.142231048015811,3
GEOR030105,0.10382879907652658,0.27499314640488115,0.14228110770327587,5
PALJ810105,0.0981485307694827,0.31465683788060195,0.14237590813471115,6
AURR980112,0.10856847832383347,0.24189731972959294,0.14249681385208893,3
